@relation 'training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R19-22,27-weka.filters.unsupervised.attribute.Remove-R3-6'

@attribute PacX numeric
@attribute PacY numeric
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute NearestFoodDist numeric
@attribute NumOfFood numeric
@attribute Score numeric
@attribute NextScore numeric

@data
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,0,-1
9,1,8,7,10,7,10,8,11,7,7,7,8,7,1,114,-1,-2
9,1,9,7,10,8,10,9,10,7,6,8,9,8,1,114,-2,-3
9,1,9,7,9,8,10,9,11,7,6,7,9,8,1,114,-3,-4
9,1,9,8,10,8,10,10,11,7,7,8,10,8,1,114,-4,-5
9,1,9,8,9,8,10,10,11,7,7,7,10,7,1,114,-5,94
8,1,9,9,10,8,10,9,10,7,9,9,10,8,1,113,94,193
7,1,10,9,9,8,9,9,10,7,11,9,10,8,1,112,193,292
6,1,9,9,10,8,9,10,9,7,11,11,12,10,1,111,292,391
6,2,9,8,10,9,9,11,9,8,9,11,12,8,1,110,391,490
6,3,9,7,10,8,8,11,9,7,7,9,10,6,1,109,490,589
6,4,10,7,10,8,8,11,8,7,7,8,9,4,1,108,589,688
6,5,10,7,10,8,8,11,7,7,6,7,8,3,1,107,688,787
6,6,10,8,10,7,7,11,7,7,6,5,6,2,1,106,787,1086
6,7,10,7,9,7,6,11,7,7,4,3,4,-1,1,105,1086,1085
7,7,9,7,9,8,6,11,7,1,2,3,5,-1,2,105,1085,1084
8,7,9,7,9,9,6,11,6,1,1,3,6,-1,3,105,1084,1283
9,7,1,2,10,9,6,11,6,1,13,3,7,-1,2,105,1283,1282
9,8,1,3,10,8,6,11,6,1,13,1,6,-1,1,105,1282,1381
9,9,1,3,10,7,6,11,7,1,14,3,5,-1,1,104,1381,1480
9,10,1,3,10,7,6,10,8,1,15,4,3,-1,1,103,1480,1579
9,11,1,4,11,7,6,11,8,1,15,6,3,-1,1,102,1579,1678
10,11,1,3,11,7,7,11,7,1,17,5,3,-1,1,101,1678,1777
10,10,1,4,10,7,7,11,8,1,15,3,4,-1,1,100,1777,1876
10,9,1,3,10,7,7,11,7,1,15,2,5,-1,2,99,1876,1875
10,8,1,3,10,7,8,11,8,1,14,1,5,-1,3,99,1875,2074
10,7,1,4,4,1,9,11,7,1,12,-1,5,-1,3,99,2074,2073
10,8,1,3,3,1,9,10,7,1,14,-1,3,-1,3,99,2073,2072
10,9,1,3,2,1,9,10,6,1,15,-1,2,11,2,99,2072,2071
10,10,1,2,3,1,9,11,6,2,17,-1,2,-1,2,99,2071,2070
9,10,1,3,4,1,9,11,6,1,15,-1,1,-1,2,99,2070,2069
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,0,-1
9,1,9,7,8,7,10,8,11,7,6,7,8,7,1,114,-1,-2
9,1,10,7,8,7,10,9,10,7,7,7,9,7,1,114,-2,-3
9,1,11,7,9,7,9,9,10,7,8,6,8,8,1,114,-3,-4
9,1,10,7,8,7,9,8,11,7,7,7,7,7,1,114,-4,-5
9,1,10,7,7,7,10,8,10,7,7,8,8,6,1,114,-5,-6
9,1,10,8,6,7,9,8,9,7,8,9,7,6,1,114,-6,-7
9,1,9,8,6,8,10,8,9,7,7,10,8,7,1,114,-7,92
8,1,9,9,6,9,10,8,9,8,9,10,9,7,1,113,92,191
7,1,9,9,6,9,10,7,9,7,10,9,9,9,1,112,191,290
6,1,10,9,5,9,10,7,9,8,12,9,10,11,1,111,290,389
6,2,10,9,4,9,9,7,10,8,11,9,8,10,1,110,389,488
6,3,10,10,5,9,9,7,10,8,11,7,7,8,1,109,488,587
5,3,10,9,5,9,8,7,10,7,11,6,7,9,1,108,587,686
5,4,10,8,4,9,8,7,10,7,9,6,6,9,1,107,686,785
5,5,10,8,3,9,7,7,10,8,8,6,4,9,1,106,785,884
4,5,10,8,4,9,7,7,10,9,9,4,5,10,1,105,884,983
4,6,10,8,4,9,6,7,10,9,8,3,3,8,1,104,983,1082
4,7,9,8,4,9,7,7,10,8,6,2,3,6,1,103,1082,1181
3,7,9,9,4,9,8,7,9,8,8,3,5,8,1,102,1181,1280
3,8,9,10,4,9,9,7,9,9,8,2,7,8,1,101,1280,1379
3,9,10,10,4,10,9,7,9,10,8,2,8,7,1,100,1379,1478
4,9,9,10,4,11,9,7,9,10,6,2,7,7,1,99,1478,1577
5,9,9,11,4,10,9,7,9,11,6,2,6,5,1,98,1577,1676
6,9,10,11,4,11,8,7,8,11,6,4,4,5,1,97,1676,1775
7,9,9,11,3,11,9,7,9,11,4,6,4,3,2,96,1775,1774
6,9,9,10,3,11,9,8,9,10,4,5,4,5,1,96,1774,1773
5,9,9,11,3,11,9,8,10,10,6,4,5,5,2,96,1773,1772
4,9,8,11,4,11,10,8,9,10,6,2,7,5,1,96,1772,1871
4,10,8,11,4,11,10,7,9,9,5,1,9,7,1,95,1871,2170
4,11,7,11,4,1,11,7,10,9,3,-1,11,7,1,94,2170,2269
3,11,8,11,4,1,11,7,10,10,5,-1,12,8,1,93,2269,2368
2,11,8,11,4,2,10,7,10,10,6,11,12,8,2,92,2368,2367
3,11,9,11,4,3,10,7,9,10,6,9,11,8,3,92,2367,2366
4,11,9,10,4,4,11,7,9,9,6,7,11,8,2,92,2366,2365
4,10,9,9,3,4,11,7,9,8,6,7,10,8,2,92,2365,2364
4,9,9,8,3,4,10,7,10,8,6,6,8,6,3,92,2364,2363
5,9,9,7,4,4,9,7,9,8,6,6,6,4,2,92,2363,2362
6,9,10,7,4,4,10,7,9,9,6,7,6,3,1,92,2362,2461
6,10,9,7,4,3,9,7,9,9,6,9,6,3,1,91,2461,2560
6,11,8,7,4,2,9,8,9,10,6,11,6,5,1,90,2560,2659
7,11,9,7,4,2,9,7,10,10,6,12,6,3,1,89,2659,2758
8,11,8,7,4,3,9,8,10,11,4,12,4,2,1,88,2758,3057
9,11,9,7,4,3,9,8,10,11,4,13,3,-1,1,87,3057,3156
10,11,10,7,4,3,10,8,7,1,4,14,3,-1,1,86,3156,3255
10,10,10,7,4,4,9,8,8,1,3,12,3,-1,1,85,3255,3354
9,10,11,7,3,4,9,7,7,1,5,12,3,-1,1,84,3354,3353
9,10,11,7,3,3,8,7,6,1,5,13,4,-1,1,84,3353,3452
9,9,10,7,3,4,9,7,7,1,3,11,2,-1,1,83,3452,3451
9,8,10,8,3,3,9,7,7,1,1,11,1,-1,2,83,3451,3650
9,7,10,9,3,4,4,1,8,1,3,9,-1,-1,3,83,3650,3649
9,7,10,9,3,3,4,1,7,1,3,10,-1,-1,3,83,3649,3648
12,10,5,6,5,12,13,6,13,12,11,9,5,3,-1,0,0,-1
12,10,6,6,6,12,14,6,13,12,10,8,6,2,-1,0,-1,-2
12,10,6,5,6,12,14,5,12,12,11,8,7,2,-1,0,-2,-3
12,10,5,5,6,12,14,6,12,12,12,8,6,3,-1,0,-3,-4
12,10,6,5,5,12,14,6,13,12,11,9,6,3,-1,0,-4,-5
12,10,5,5,5,12,14,5,13,12,12,9,7,2,-1,0,-5,-6
13,10,5,6,5,12,15,5,12,12,12,10,7,2,-1,0,-6,-7
14,10,5,6,6,12,16,5,13,12,13,10,7,3,-1,0,-7,-8
15,10,6,6,7,12,16,6,13,12,13,10,5,5,-1,0,-8,-9
15,9,6,5,8,12,17,6,12,12,13,10,5,6,-1,0,-9,-10
15,8,5,5,8,13,16,6,12,12,13,12,3,8,-1,0,-10,-11
15,7,5,5,8,14,17,6,11,12,12,14,3,9,-1,0,-11,-12
15,6,4,5,9,14,18,6,11,12,12,14,3,9,-1,0,-12,-13
15,5,4,6,9,14,18,7,12,12,12,15,5,9,-1,0,-13,-14
16,5,4,5,9,13,18,8,13,12,12,15,5,11,-1,0,-14,-15
17,5,4,4,9,14,18,9,12,12,14,17,5,12,-1,0,-15,-16
18,5,4,3,8,14,18,10,12,12,16,19,5,14,-1,0,-16,-17
18,6,4,4,8,13,17,10,11,12,16,17,5,13,-1,0,-17,-18
18,7,4,3,8,13,17,9,11,12,18,16,3,12,-1,0,-18,-19
18,8,4,3,8,13,17,9,11,12,19,15,2,11,-1,0,-19,-20
18,9,4,3,9,13,17,9,11,12,20,13,1,10,-1,0,-20,179
17,9,3,3,8,13,5,1,11,12,20,13,-1,10,-1,0,179,178
17,10,4,3,8,14,5,1,10,12,20,13,-1,10,-1,0,178,177
17,11,4,4,8,14,5,1,9,12,20,12,-1,10,-1,0,177,176
17,12,3,4,8,14,5,1,9,13,22,11,-1,10,-1,0,176,175
17,13,3,5,8,13,5,1,8,13,22,9,-1,10,-1,0,175,174
17,14,3,4,8,14,5,1,8,14,24,9,-1,10,-1,0,174,173
16,14,3,4,8,13,5,1,8,13,23,9,-1,10,-1,0,173,172
15,14,2,4,9,13,5,1,8,12,23,7,-1,8,-1,0,172,171
14,14,3,4,9,12,5,1,9,12,21,7,-1,7,-1,0,171,170
13,14,3,3,10,12,5,1,9,12,21,5,-1,6,-1,0,170,169
12,14,3,3,9,12,5,1,9,12,20,5,-1,4,-1,0,169,168
11,14,4,3,8,12,5,1,10,12,18,5,-1,2,-1,0,168,167
10,14,4,3,8,13,5,1,11,12,17,3,-1,2,-1,0,167,166
10,13,5,3,9,13,5,1,10,12,15,1,-1,1,-1,0,166,365
10,12,5,3,9,13,5,1,7,1,14,2,-1,-1,-1,0,365,364
9,12,4,3,10,13,5,1,7,1,14,2,-1,-1,-1,0,364,563
9,13,3,3,3,1,5,1,7,1,16,-1,-1,-1,-1,0,563,562
9,14,2,3,3,1,5,1,7,1,18,-1,-1,-1,-1,0,562,561
9,14,2,3,3,1,5,1,7,1,18,-1,-1,-1,-1,0,561,560
8,14,3,3,3,1,5,1,7,1,16,-1,-1,-1,-1,0,560,559
7,14,2,3,3,1,5,1,7,1,16,-1,-1,-1,-1,0,559,558
6,14,2,3,3,1,5,1,7,1,15,-1,-1,-1,-1,0,558,557
5,14,1,3,3,1,5,1,7,1,15,-1,-1,-1,-1,0,557,556
4,14,1,3,3,1,5,1,7,1,14,-1,-1,-1,-1,0,556,555
3,14,1,4,3,1,5,1,7,1,12,-1,-1,-1,-1,0,555,554
3,13,1,4,3,1,5,1,7,1,11,-1,-1,-1,-1,0,554,553
3,12,1,5,3,1,5,1,7,1,9,-1,-1,-1,-1,0,553,552
3,11,2,5,3,1,5,1,7,1,7,-1,-1,-1,-1,0,552,551
3,10,3,5,3,1,5,1,7,1,5,-1,-1,-1,-1,0,551,550
3,9,3,4,3,1,5,1,7,1,5,-1,-1,-1,-1,0,550,549
4,9,4,4,3,1,5,1,7,1,5,-1,-1,-1,-1,0,549,548
4,8,3,4,3,1,5,1,7,1,5,-1,-1,-1,-1,0,548,547
3,8,3,3,3,1,5,1,7,1,5,-1,-1,-1,-1,0,547,546
2,8,2,3,3,1,5,1,7,1,5,-1,-1,-1,-1,0,546,545
1,8,3,3,3,1,5,1,7,1,7,-1,-1,-1,-1,0,545,544
1,7,3,4,3,1,5,1,7,1,5,-1,-1,-1,-1,0,544,543
1,6,3,5,3,1,5,1,7,1,3,-1,-1,-1,-1,0,543,542
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,0,-1
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,-1,-2
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,-2,-3
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,-3,96
10,1,8,7,9,7,10,7,11,7,8,7,6,7,1,113,96,195
11,1,8,7,9,7,10,7,11,7,9,8,7,6,1,112,195,294
12,1,8,7,9,7,10,7,11,7,10,9,8,7,1,111,294,393
13,1,8,7,9,7,10,7,11,7,11,10,9,8,1,110,393,492
13,2,8,7,9,7,10,7,11,7,10,9,8,7,1,109,492,591
13,3,8,7,9,7,10,7,11,7,9,8,7,6,1,108,591,690
13,4,8,7,9,7,10,7,11,7,8,7,6,5,1,107,690,789
13,5,8,7,9,7,10,7,11,7,7,6,5,4,1,106,789,888
13,6,8,7,9,7,10,7,11,7,6,5,4,3,1,105,888,987
13,7,8,7,9,7,10,7,11,7,5,4,3,2,1,104,987,1086
13,8,8,7,9,7,10,7,11,7,6,5,4,3,1,103,1086,1185
13,9,8,7,9,7,10,7,11,7,7,6,5,4,1,102,1185,1284
13,10,8,7,9,7,10,7,11,7,8,7,6,5,1,101,1284,1383
13,11,8,7,9,7,10,7,11,7,9,8,7,6,1,100,1383,1482
12,11,8,7,9,7,10,7,11,7,8,7,6,5,1,99,1482,1581
11,11,8,7,9,7,10,7,11,7,7,6,5,4,1,98,1581,1680
10,11,8,7,9,7,10,7,11,7,6,5,4,5,1,97,1680,1779
10,10,8,7,9,7,10,7,11,7,5,4,3,4,1,96,1779,1878
10,9,8,7,9,7,10,7,11,7,4,3,2,3,1,95,1878,1877
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,0,-1
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,-1,98
8,1,8,7,9,7,10,7,11,7,6,7,8,9,1,113,98,197
7,1,8,7,9,7,10,7,11,7,7,8,9,10,1,112,197,296
6,1,8,7,9,7,10,7,11,7,8,9,10,11,1,111,296,395
6,2,8,7,9,7,10,7,11,7,7,8,9,10,1,110,395,494
6,3,8,7,9,7,10,7,11,7,6,7,8,9,1,109,494,593
6,4,8,7,9,7,10,7,11,7,5,6,7,8,1,108,593,692
6,5,8,7,9,7,10,7,11,7,4,5,6,7,1,107,692,791
6,6,8,7,9,7,10,7,11,7,3,4,5,6,1,106,791,890
6,7,8,7,9,7,10,7,11,7,2,3,4,5,1,105,890,989
5,7,8,7,9,7,10,7,11,7,3,4,5,6,1,104,989,1088
4,7,8,7,9,7,10,7,11,7,4,5,6,7,1,103,1088,1187
3,7,8,7,9,7,10,7,11,7,5,6,7,8,1,102,1187,1186
4,7,8,7,9,7,10,7,11,7,4,5,6,7,1,102,1186,1185
5,7,8,7,9,7,10,7,11,7,3,4,5,6,1,102,1185,1184
6,7,8,7,9,7,10,7,11,7,2,3,4,5,1,102,1184,1183
7,7,8,7,9,7,10,7,11,7,1,2,3,4,2,102,1183,1382
8,7,1,1,9,7,10,7,11,7,-1,1,2,3,3,102,1382,1381
7,7,1,1,9,7,10,7,11,7,-1,2,3,4,2,102,1381,1380
6,7,1,1,9,7,10,7,11,7,-1,3,4,5,1,102,1380,1479
6,8,1,1,9,7,10,7,11,7,-1,4,5,6,1,101,1479,1578
6,9,1,1,9,7,10,7,11,7,-1,5,6,7,1,100,1578,1577
6,8,1,1,9,7,10,7,11,7,-1,4,5,6,2,100,1577,1576
6,7,1,1,9,7,10,7,11,7,-1,3,4,5,2,100,1576,1575
7,7,1,1,9,7,10,7,11,7,-1,2,3,4,2,100,1575,1574
8,7,1,1,9,7,10,7,11,7,-1,1,2,3,3,100,1574,1773
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,0,-1
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,-1,-2
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,-2,-3
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,-3,96
8,1,8,7,9,7,10,7,11,7,6,7,8,9,1,113,96,195
7,1,8,7,9,7,10,7,11,7,7,8,9,10,1,112,195,294
6,1,8,7,9,7,10,7,11,7,8,9,10,11,1,111,294,393
6,2,8,7,9,7,10,7,11,7,7,8,9,10,1,110,393,492
6,3,8,7,9,7,10,7,11,7,6,7,8,9,1,109,492,591
6,4,8,7,9,7,10,7,11,7,5,6,7,8,1,108,591,690
5,4,8,7,9,7,10,7,11,7,6,7,8,9,1,107,690,789
4,4,8,7,9,7,10,7,11,7,7,8,9,10,1,106,789,888
4,5,8,7,9,7,10,7,11,7,6,7,8,9,1,105,888,987
4,6,8,7,9,7,10,7,11,7,5,6,7,8,1,104,987,1086
4,7,8,7,9,7,10,7,11,7,4,5,6,7,1,103,1086,1185
5,7,8,7,9,7,10,7,11,7,3,4,5,6,1,102,1185,1284
6,7,8,7,9,7,10,7,11,7,2,3,4,5,1,101,1284,1283
5,7,8,7,9,7,10,7,11,7,3,4,5,6,1,101,1283,1282
4,7,8,7,9,7,10,7,11,7,4,5,6,7,1,101,1282,1281
5,7,8,7,9,7,10,7,11,7,3,4,5,6,1,101,1281,1280
6,7,8,7,9,7,10,7,11,7,2,3,4,5,1,101,1280,1279
7,7,8,7,9,7,10,7,11,7,1,2,3,4,2,101,1279,1478
8,7,1,1,9,7,10,7,11,7,-1,1,2,3,3,101,1478,1477
7,7,1,1,9,7,10,7,11,7,-1,2,3,4,2,101,1477,1476
6,7,1,1,9,7,10,7,11,7,-1,3,4,5,1,101,1476,1475
5,7,1,1,9,7,10,7,11,7,-1,4,5,6,1,101,1475,1474
4,7,1,1,9,7,10,7,11,7,-1,5,6,7,1,101,1474,1573
3,7,1,1,9,7,10,7,11,7,-1,6,7,8,1,100,1573,1672
2,7,1,1,9,7,10,7,11,7,-1,7,8,9,1,99,1672,1771
1,7,1,1,9,7,10,7,11,7,-1,8,9,10,1,98,1771,1770
1,7,1,1,9,7,10,7,11,7,-1,8,9,10,1,98,1770,1869
1,6,1,1,9,7,10,7,11,7,-1,9,10,11,1,97,1869,1968
1,5,1,1,9,7,10,7,11,7,-1,10,11,12,1,96,1968,2067
1,4,1,1,9,7,10,7,11,7,-1,11,12,13,1,95,2067,2166
1,3,1,1,9,7,10,7,11,7,-1,12,13,14,1,94,2166,2265
1,2,1,1,9,7,10,7,11,7,-1,13,14,15,2,93,2265,2664
1,1,1,1,9,7,10,7,11,7,-1,14,15,16,1,93,2664,2763
2,1,1,1,9,7,10,7,11,7,-1,13,14,15,1,92,2763,2862
3,1,1,1,9,7,10,7,11,7,-1,12,13,14,1,91,2862,2861
2,1,1,1,9,7,10,7,11,7,-1,13,14,15,2,91,2861,3260
1,1,1,1,9,7,10,7,11,7,-1,14,15,16,3,91,3260,3259
1,2,1,1,9,7,10,7,11,7,-1,13,14,15,3,91,3259,3258
1,3,1,1,9,7,10,7,11,7,-1,12,13,14,2,91,3258,3257
1,4,1,1,9,7,10,7,11,7,-1,11,12,13,2,91,3257,3256
1,5,1,1,9,7,10,7,11,7,-1,10,11,12,2,91,3256,3255
1,6,1,1,9,7,10,7,11,7,-1,9,10,11,2,91,3255,3254
1,7,1,1,9,7,10,7,11,7,-1,8,9,10,1,91,3254,3253
2,7,1,1,9,7,10,7,11,7,-1,7,8,9,2,91,3253,3252
3,7,1,1,9,7,10,7,11,7,-1,6,7,8,1,91,3252,3251
4,7,1,1,9,7,10,7,11,7,-1,5,6,7,2,91,3251,3250
5,7,1,1,9,7,10,7,11,7,-1,4,5,6,1,91,3250,3249
6,7,1,1,9,7,10,7,11,7,-1,3,4,5,1,91,3249,3248
7,7,1,1,9,7,10,7,11,7,-1,2,3,4,2,91,3248,3247
8,7,1,1,9,7,10,7,11,7,-1,1,2,3,3,91,3247,3446
12,10,5,6,5,12,13,6,13,12,11,9,5,3,-1,0,0,-1
12,10,4,6,6,12,13,6,13,12,12,8,5,3,-1,0,-1,-2
12,10,4,7,5,12,14,6,13,12,11,9,6,2,-1,0,-2,-3
13,10,3,7,6,12,15,6,12,12,13,9,6,2,-1,0,-3,-4
14,10,2,7,7,12,15,6,13,12,15,9,5,4,-1,0,-4,-5
15,10,2,8,8,12,15,5,12,12,15,9,5,5,-1,0,-5,-6
15,9,1,8,7,12,16,5,12,12,15,11,5,7,-1,0,-6,-7
15,8,2,8,8,12,16,4,11,12,13,11,5,8,-1,0,-7,-8
15,7,2,9,7,12,16,5,11,12,15,13,3,10,-1,0,-8,-9
15,6,2,10,8,12,15,5,10,12,17,13,1,11,-1,0,-9,190
15,5,1,10,7,12,5,1,10,12,19,15,-1,13,-1,0,190,189
16,5,2,10,6,12,5,1,9,12,19,17,-1,14,-1,0,189,188
16,6,2,9,7,12,5,1,9,12,17,15,-1,14,-1,0,188,187
16,7,3,9,8,12,5,1,9,13,15,13,-1,14,-1,0,187,186
16,8,3,10,8,12,5,1,9,14,15,12,-1,14,-1,0,186,185
16,9,3,9,9,12,5,1,8,14,13,10,-1,14,-1,0,185,184
16,10,3,10,10,12,5,1,7,14,13,8,-1,12,-1,0,184,183
16,11,4,10,9,12,5,1,8,14,13,8,-1,10,-1,0,183,182
16,12,3,10,9,12,5,1,9,14,15,7,-1,10,-1,0,182,181
16,13,3,10,10,12,5,1,8,14,16,7,-1,8,-1,0,181,180
16,14,2,10,10,13,5,1,9,14,18,7,-1,8,-1,0,180,179
15,14,2,9,10,13,5,1,9,13,18,6,-1,8,-1,0,179,178
14,14,1,9,10,13,5,1,8,13,18,5,-1,7,-1,0,178,177
13,14,2,9,9,13,5,1,8,13,16,5,-1,7,-1,0,177,176
12,14,3,9,9,12,5,1,8,12,14,5,-1,5,-1,0,176,175
11,14,3,10,8,12,5,1,9,12,12,5,-1,4,-1,0,175,174
10,14,3,11,9,12,5,1,9,12,10,3,-1,3,-1,0,174,173
10,13,3,11,10,12,5,1,9,12,9,1,-1,1,-1,0,173,572
10,12,3,10,3,1,5,1,7,1,9,-1,-1,-1,-1,0,572,571
9,12,4,10,3,1,5,1,7,1,7,-1,-1,-1,-1,0,571,570
8,12,5,10,3,1,5,1,7,1,5,-1,-1,-1,-1,0,570,569
8,13,5,9,3,1,5,1,7,1,7,-1,-1,-1,-1,0,569,568
8,14,4,9,3,1,5,1,7,1,9,-1,-1,-1,-1,0,568,567
7,14,4,9,3,1,5,1,7,1,8,-1,-1,-1,-1,0,567,566
6,14,4,10,3,1,5,1,7,1,6,-1,-1,-1,-1,0,566,565
5,14,5,10,3,1,5,1,7,1,4,-1,-1,-1,-1,0,565,564
4,14,6,10,3,1,5,1,7,1,6,-1,-1,-1,-1,0,564,563
3,14,7,10,3,1,5,1,7,1,8,-1,-1,-1,-1,0,563,562
3,13,6,10,3,1,5,1,7,1,6,-1,-1,-1,-1,0,562,561
3,12,5,10,3,1,5,1,7,1,4,-1,-1,-1,-1,0,561,560
3,11,5,10,3,1,5,1,7,1,3,-1,-1,-1,-1,0,560,559
12,10,5,6,5,12,13,6,13,12,11,9,5,3,-1,0,0,-1
12,10,5,5,6,12,14,6,13,12,12,8,6,3,-1,0,-1,-2
12,10,5,4,6,12,14,6,13,12,13,8,6,2,-1,0,-2,-3
12,10,5,5,7,12,14,6,12,12,12,7,6,3,-1,0,-3,-4
12,10,5,5,7,12,15,6,13,12,12,7,7,3,-1,0,-4,-5
11,10,5,4,6,12,16,6,13,12,12,7,9,3,-1,0,-5,-6
10,10,5,3,5,12,15,6,12,12,12,7,9,3,-1,0,-6,-7
9,10,4,3,6,12,15,7,11,12,12,5,9,3,-1,0,-7,-8
8,10,3,3,7,12,16,7,10,12,12,3,11,3,-1,0,-8,-9
7,10,3,4,7,12,15,7,9,12,10,2,11,5,-1,0,-9,-10
6,10,4,4,7,12,14,7,10,12,8,3,11,7,-1,0,-10,-11
5,10,5,4,6,12,14,8,10,13,6,3,11,7,-1,0,-11,-12
5,9,4,4,7,12,14,9,9,13,6,5,9,9,-1,0,-12,-13
4,9,3,4,6,12,15,9,10,13,6,5,11,10,-1,0,-13,-14
3,9,3,4,6,12,16,9,10,13,5,6,13,12,-1,0,-14,-15
3,8,3,3,5,12,17,9,10,14,5,6,15,12,-1,0,-15,-16
3,7,3,3,6,12,17,8,10,13,4,8,15,12,-1,0,-16,-17
3,6,2,3,6,12,16,8,10,12,4,9,15,14,-1,0,-17,-18
3,5,2,4,7,12,16,9,10,13,2,11,17,14,-1,0,-18,-19
3,4,2,3,7,12,16,9,9,13,2,12,18,16,-1,0,-19,-20
2,4,1,3,7,12,17,9,9,14,2,13,20,18,-1,0,-20,-21
1,4,1,3,8,12,16,9,10,14,1,15,20,19,-1,0,-21,-22
1,5,1,3,9,12,16,8,10,14,2,15,18,19,-1,0,-22,177
1,4,1,1,8,12,16,9,11,14,-1,15,20,20,-1,0,177,176
1,3,1,1,8,13,16,10,11,14,-1,17,22,22,-1,0,176,175
2,3,1,1,8,14,16,10,12,14,-1,17,21,21,-1,0,175,174
3,3,1,1,9,14,16,9,12,14,-1,17,19,19,-1,0,174,173
4,3,1,1,8,14,16,9,11,14,-1,15,18,19,-1,0,173,172
5,3,1,1,8,14,16,9,12,14,-1,14,17,17,-1,0,172,171
6,3,1,1,8,13,16,10,11,14,-1,12,17,17,-1,0,171,170
7,3,1,1,8,14,16,10,12,14,-1,12,16,15,-1,0,170,169
8,3,1,1,7,14,16,11,11,14,-1,12,16,13,-1,0,169,168
9,3,1,1,6,14,16,11,10,14,-1,14,15,13,-1,0,168,167
10,3,1,1,5,14,17,11,11,14,-1,16,15,12,-1,0,167,166
11,3,1,1,6,14,17,12,11,14,-1,16,15,12,-1,0,166,165
11,4,1,1,7,14,17,13,12,14,-1,14,15,12,-1,0,165,164
12,4,1,1,6,14,17,12,13,14,-1,16,13,11,-1,0,164,163
13,4,1,1,6,14,17,13,13,14,-1,17,13,10,-1,0,163,162
13,5,1,1,7,14,18,13,13,14,-1,15,13,10,-1,0,162,161
13,6,1,1,6,14,18,13,12,14,-1,15,12,10,-1,0,161,160
14,6,1,1,7,14,18,14,11,14,-1,15,12,11,-1,0,160,159
14,7,1,1,8,14,18,13,11,14,-1,13,10,10,-1,0,159,158
14,8,1,1,7,14,17,13,11,14,-1,13,8,9,-1,0,158,157
15,8,1,1,7,14,17,13,11,14,-1,14,7,11,-1,0,157,156
15,9,1,1,6,14,16,13,10,14,-1,14,5,11,-1,0,156,155
15,10,1,1,6,14,16,13,9,14,-1,13,4,10,-1,0,155,154
16,10,1,1,7,14,15,13,9,14,-1,13,4,12,-1,0,154,153
17,10,1,1,6,14,16,13,8,14,-1,15,4,12,-1,0,153,152
17,11,1,1,6,14,16,14,9,14,-1,14,4,12,-1,0,152,151
17,12,1,1,7,14,15,14,8,14,-1,12,4,12,-1,0,151,150
17,13,1,1,6,14,16,14,7,14,-1,12,2,12,-1,0,150,149
17,14,1,1,5,14,15,14,6,14,-1,12,2,12,-1,0,149,148
16,14,1,1,4,14,15,13,5,14,-1,12,2,11,-1,0,148,347
15,14,1,1,5,14,5,1,5,14,-1,10,-1,10,-1,0,347,346
14,14,1,1,6,14,5,1,5,14,-1,8,-1,10,-1,0,346,345
13,14,1,1,7,14,5,1,4,14,-1,6,-1,9,-1,0,345,344
12,14,1,1,8,14,5,1,4,14,-1,4,-1,9,-1,0,344,343
11,14,1,1,9,14,5,1,3,14,-1,2,-1,7,-1,0,343,342
10,14,1,1,9,13,5,1,4,14,-1,2,-1,5,-1,0,342,341
10,13,1,1,9,14,5,1,5,14,-1,2,-1,5,-1,0,341,340
10,12,1,1,9,14,5,1,6,14,-1,3,-1,5,-1,0,340,339
11,12,1,1,9,13,5,1,7,14,-1,3,-1,7,-1,0,339,338
12,12,1,1,9,13,5,1,6,14,-1,4,-1,8,-1,0,338,337
13,12,1,1,10,13,5,1,6,14,-1,4,-1,9,-1,0,337,336
12,12,1,1,10,12,5,1,6,14,-1,2,-1,9,-1,0,336,335
11,12,1,1,10,12,5,1,5,14,-1,1,-1,8,-1,0,335,534
10,12,1,1,3,1,5,1,5,14,-1,-1,-1,8,-1,0,534,533
9,12,1,1,3,1,5,1,4,14,-1,-1,-1,7,-1,0,533,532
8,12,1,1,3,1,5,1,4,14,-1,-1,-1,7,-1,0,532,531
7,12,1,1,3,1,5,1,3,14,-1,-1,-1,5,-1,0,531,530
6,12,1,1,3,1,5,1,4,14,-1,-1,-1,3,-1,0,530,529
